,title,label
3109,"Russian jet crashes in Egypt's Sinai Peninsula, killing 224 people",['REAL']
3110,WATCH: Mass Shooting Occurs During #TrumpRiot; Media Ignores (Video),['REAL']
3111,The Anti-Trump Protesters Are Tools of the Oligarchy,['REAL']
3112,Jeb on running as a Bush: 'Interesting challenge',['REAL']
3113,VA Hospital Honors Decorated Veteran of Three Wars with Free Side of Mashed Potatoes | GomerBlog,['REAL']
3114,"British banker took 60g of cocaine while torturing & killing prostitute, court told",['REAL']
3115,Bill Black: Wall Street’s Apologist-in-Chief Mansplains Regulation to Senator Warren,['FAKE']
3116,"“We are losing control of the streets,” say police as Angela Merkel’s Germany descends into chaos and lawlessness",['FAKE']
3117,Will Bill Clinton's best effort be enough?,['FAKE']
3118,At least 12 dead in shooting at office of satirical French magazine,['FAKE']
3119,"Hillary is So Unpopular, She Has to Pay Off Youth Voters and Fabricate Her Rallies",['REAL']
3120,"Because of Hillary Clinton, Emergency-Contraception Is Banned In Honduras",['FAKE']
3121,"Iran, world powers agree to nuclear deal",['FAKE']
3122,Supreme Court Throws Out Ruling On Obamacare Contraception Mandate,['FAKE']
3123,"In era of Trump, spin cycle gets a makeover",['FAKE']
3124,Clinton Camp in Damage-Control Mode Over 'Top Secret' Emails,['FAKE']
3125,North Dakota had 292 oil spills in 2 years officially disclosed 1 to the public,['REAL']
3126,"Clinton rails against big banks, but refuses to release Wall Street speeches",['REAL']
3127,Fresno State Student Transitions to a Male,['REAL']
3128,"Comment on The Liberal Conservative Examines The Bill Of Rights, Part VIII by Entertainment and Movie reviews with tips on how to get Website Traffic and Make Money Online.",['REAL']
3129,Yemeni forces fire ballistic missile at Saudi Arabia’s Jeddah airport,['FAKE']
3130,Jim Rogers: It’s Time To Prepare; Economic And Financial Collapse Imminent (VIDEO),['REAL']
3131,What to Expect From the New Congress,['REAL']
3132,Clinton Promises To Scrap ‘Pointless’ FBI If Elected,['FAKE']
3133,Jesus Christ’s ‘Burial Slab’ Uncovered During Restoration,['REAL']
3134,Knesset Speaker asks Vatican to join battle against UNESCO’s denial of history,['REAL']
3135,Mitt Romney Could Soon Endorse Marco Rubio. Will Jeb Join Him?,['REAL']
3136,4 Motivation-Zapping Thoughts To Identify and Eliminate,['REAL']
3137,How World War III Could Start,['REAL']
3138,Charlie Hebdo editor-in-chief: ‘Religion should not be a political argument.’,['FAKE']
3139,John Pilger: ‘The truth is… there was no one to vote for’ (Going Underground US election special),['FAKE']
3140,Ashton Carter Is Sworn In As Obama's 4th Defense Secretary,['REAL']
3141,Historic nuclear deal reached in Vienna: What does it mean for Iran?,['FAKE']
3142,Can Cruz-Kasich strategy really stop Trump?,['REAL']
3143,Obama’s inconsistent claim on the ‘frequency’ of mass shootings in the U.S. compared to other countries,['REAL']
3144,Halloween Costumes Mocking #NoDAPL Activists Hit Social Media,['REAL']
3145,Appeals court rules against Obama’s immigration plan,['REAL']
3146,"NATO, Russia To Hold Parallel Exercises In Balkans",['FAKE']
3147,The vengeful god of Kim Davis: The powerful forces we ignore when we fixate on one Kentucky clerk,['REAL']
3148,"South Dakotans may not like Obama, but they’d like to see the president",['REAL']
3149,October Surprise: ABC Uncovers “Millions” of Payments From Russia To Trump,['FAKE']
3150,Republicans finally pass an Obamacare repeal. Do GOP voters care?,['FAKE']
3151,FBI Agent Accuses James Comey Of ‘Trampling On The Rule Of Law’,['FAKE']
3152,Dan Pfeiffer to leave White House,['REAL']
3153,Contaminated food from China now entering the U.S. under the 'organic' label,['FAKE']
3154,Exclusive Clinton op-ed: I'll look for common ground,['FAKE']
3155,Don’t Believe The Myth That Weightlifting Will Slow You Down,['REAL']
3156,"Poll: Voters trust Trump on economy, Clinton on nukes",['FAKE']
3157,NC Governor Partially Changes 'Bathroom Bill' after Backlash,['REAL']
3158,Donald Trump Is The King Of Russian Spies,['FAKE']
3159,Obama: ‘Africa is on the move’,['REAL']
3160,“Where is the public outcry for an explanation of how the longest war in American history is on a course to end in failure?”,['FAKE']
3161,The Arrivals Bosanski Prijevod 36-theStoryOfJesus,['REAL']
3162,Hamas Member Admits On Live TV That ‘Palestine’ Never Existed,['REAL']
3163,The Hillary Era is Coming: Worry!,['REAL']
3164,The FBI's Clinton Investigation Is Wider Than Assumed,['FAKE']
3165,White people have a race — but everyone flips out when we talk about it,['REAL']
3166,N.J. Gov. Christie walks a fine line on gay marriage,['REAL']
3167,Democrats Push to Prevent Gun Sales to Terror-list Suspects,['FAKE']
3168,"Contests in South Carolina, Nevada to test the appeal of the outsiders",['REAL']
3169,Donald Trump Call For Immediate Shutdown of Clinton Foundation,['FAKE']
3170,Louie Gohmert For House Speaker?,['REAL']
3171,Secretary of Labor Tom Perez on how to fight for social change,['FAKE']
3172,"Wikileaks: Clinton, Podesta Agreed Not To Distribute Confidential Intel By Private Email Account",['FAKE']
3173,Wolf Richter: What the Heck’s Going on with Foreclosures? Why this Spike?,['REAL']
3174,RED ALERT: China officially orders its citizens to prepare for WW3 as tensions with the United States boil over,['FAKE']
3175,The World is Waking Up and it’s Magic to Watch,['REAL']
3176,"If Donald Trump gets rattled by press, how would he handle Putin?",['FAKE']
3177,Belgian police hunting 2 mystery bombers believed to have survived Brussels attacks,['FAKE']
3178,"Health Ranger to launch revolutionary, certified organic, non-GMO preparedness food line this Thursday",['REAL']
3179,France Plans to Implement Universal Biometric IDs,['FAKE']
3180,NEW WIKILEAK : Top Clinton Operative Believes “BLACK VOTERS ARE STUPID” – TruthFeed,['REAL']
3181,The Latest On Iran Deal: Obama Says Deal Provides New Way Forward,['REAL']
3182,Israel preparing for one-sided UN Security Council resolutions,['FAKE']
3183,"Senate Dems back down on Iran, say won’t support sanctions bill yet",['REAL']
3184,"Melania Trump Plagiarized Michelle Obama, a Woman Republicans Said Hated America",['FAKE']
3185,Yosemite free-climbers reach top of El Capitan,['REAL']
3186,Peter Thiel On Trump,['REAL']
3187,Three Likely GOP White House Hopefuls Back Legal Status for Illegal Immigrants,['FAKE']
3188,"Comment on India Moves to Severely Restrict Use of Cash, Forcing Much of Economy Into Barter by Bugs Bunny",['REAL']
3189,Migrants FLOOD Into U.S. From Mexico Right Before Election,['REAL']
3190,Scott Walker: Wall on Canadian Border Worth Reviewing,['REAL']
3191,"State Dept. uncovers nearly 18,000 missing emails sought from ex-Clinton spokesman",['REAL']
3192,Police Departments Refuse Participation In Dakota Access Pipeline Crackdown,['REAL']
3193,Donald Trump and the Equilibrium to Come | New Eastern Outlook,['REAL']
3194,Environment 'Has Never Been A Partisan Issue' For EPA Administrator,['FAKE']
3195,Obama pushing to diversify federal judiciary amid GOP delays,['FAKE']
3196,Why presidential candidates' faith matters less and less to voters,['REAL']
3197,"DOJ: Guardsman, cousin charged with supporting ISIL",['REAL']
3198,Obama will not endorse candidate in Democratic primary race,['REAL']
3199,Will #DraftOurDaughters Bring Hillary Down?,['REAL']
3200,Michelle Obama's full DNC speech: Best of the night?,['REAL']
3201,They Knew: The End of the Clinton Lies Begins,['FAKE']
3202,The USA Era (1945 - 2008) in Retrospect,['REAL']
3203,Russia Warns US In Total Breakdown After FBI Notifies Obama All Hillary Emails Found,['REAL']
3204,"Mormon Exodus: Trump, Clinton Tied in Utah at 26%; McMullin 22%, Johnson 14%",['FAKE']
3205,Why Clinton remains inevitable — almost,['REAL']
3206,Fact-checking the second Clinton-Trump presidential debate,['FAKE']
3207,Sandy Hook Promise Rakes In $6 Million (VIDEO),['FAKE']
3208,Obama veers left,['REAL']
3209,Libertarians hope rallies and ads can nudge them into the presidential debates,['REAL']
3210,Islamic State admits defeat in Kobani; blames airstrikes,['REAL']
3211,Obama On Climate Change: 'I Actually Think We're Going To Solve This Thing',['REAL']
3212,"Mike Huckabee on Netanyahu, wage stagnation, 2016 and more",['REAL']
3213,Crucial Rule Is Delayed a Year for Obama’s Health Law,['REAL']
3214,At least 12 dead after terror attack at Paris newspaper office (+video),['REAL']
3215,World leaders' personal chefs sample Indian market fare,['REAL']
3216,An Open Letter to Black South African Police Officers,['FAKE']
3217,Gay man finds it in himself to tolerate religious person,['FAKE']
3218,US Spy Chief: Asking North Korea To Stop Nuke Program a ‘Lost Cause’,['REAL']
3219,The Devastating Consequences Of A 'Small' Rise In Global Temperatures,['REAL']
3220,"Cost, logistics of Obama immigration plan raise concerns before launch",['FAKE']
3221,General is most senior Army officer to kill self,['REAL']
3222,Putin Mocks Clinton Claim Of Russia Election Meddling: ‘Is U.S. A Banana Republic?’,['FAKE']
3223,Attack of the Clones translated into Chinese and back to English makes for hilarious subtitles,['REAL']
3224,Seth Meyers Takes ‘A Closer Look’ At The Final Stretch Of The Election Season (VIDEO),['REAL']
3225,HUFFPOLLSTER: Growing Economy Good News For Obama,['REAL']
3226,Soros-Linked Voting Machines Cause Concern over Rigged Election,['REAL']
3227,"Israel settlements legal, Trump aide says, playing anti-Iran video message on Mount Zion",['FAKE']
3228,3 Members Of Muslim Family Shot Dead In Chapel Hill,['FAKE']
3229,Is Obama preparing a parting shot on Israel? This President must not bind the next,['REAL']
3230,“Scary Stories In 5 Words” are terrifying tales for people short on time,['FAKE']
3231,BUSTED: Eric Trump Admits Daddy ‘Started The Conversation’ About Obama’s Birth Certificate (AUDIO),['FAKE']
3232,"Wolf Richter: Done in by Overcapacity, Stagnant World Trade, and China, Korean Shipbuilders Collapse on Top of Taxpayers",['FAKE']
3233,Stating the obvious? FBI awkwardly acknowledges San Bernardino massacre likely terrorism,['FAKE']
3234,Alex Collier on Angels 2016-10-22 [VIDEO],['REAL']
3235,What Is To Be Done?,['FAKE']
3236,"American Dream, Revisited",['FAKE']
3237,"Thousands of rape kits left untested despite federal pledge, critics blame DOJ",['REAL']
3238,Mr. Trump goes to Washington: The surreal spectacle of a know-nothing GOP frontrunner,['FAKE']
3239,Fox News Just Exposed Hillary’s ILLEGAL VOTING Scheme To The Entire Country!,['FAKE']
3240,Oil prices could fall further if Iran nuclear deal is reached,['FAKE']
3241,Why Are Russia and China Buying Up All of America’s Food? Paul Martin and Dave Hodges,['REAL']
3242,Obama to propose spending $74B more in 2016 than mandatory spending cuts,['FAKE']
3243,US Votes 'No' As UN Adopts Landmark Resolution Calling to Ban Nuclear Weapons,['FAKE']
3244,"Trump: I'll Only Lose With 'Cheating,' Asks Supporters To Watch Polling Places",['FAKE']
3245,"Clinton looks to sisterhood, but votes may go to Sanders",['REAL']
3246,Clinton campaign denies access to pool reporter,['REAL']
3247,Europeans have no future - Putin on Migrant Crisis [Video],['FAKE']
3248,"Doug Schoen: Trump, Hillary and the forgotten swing vote -- seniors",['REAL']
3249,Re: Americans Want Hillary in Jail - Rightly So!,['REAL']
3250,BRICS Do Not Lack Mortar: What Detractors Should Know - Rakesh Krishnan Simha,['FAKE']
3251,How the GOP can take back the White House,['FAKE']
3252,"Sorry Jeb, 'anchor babies' is a slur",['REAL']
3253,Fight night: Why the South Carolina showdown could turn bloody,['REAL']
3254,Battle over Scalia’s replacement already spilling into Senate races,['FAKE']
3255,WikiLeaks Podesta Emails Confirm Hillary’s Health Issues,['REAL']
3256,Clinton struggles to contain media barrage on foreign cash,['FAKE']
3257,What WikiLeaks hack says about Clinton: Our view,['REAL']
3258,Providing Balanced Information Is Not Facebook's Goal - NYTimes.com,['FAKE']
3259,Which States Can Gary Johnson and Jill Stein Spoil?,['REAL']
3260,On Trump’s victory,['FAKE']
3261,Trump Hits 'Magic Number' of Delegates Required for Nomination,['REAL']
3262,OPINION: Both sides of abortion debate need to talk more honestly,['FAKE']
3263,Vine 2013-2016: celebrate the life and death of an app with these 12 clips,['REAL']
3264,"Possibility of fire aboard EgyptAir flight raised as body parts, debris found in Mediterranean",['REAL']
3265,These New Solar Panels Use Sunlight to Create Clean Drinking Water from the Air,['FAKE']
3266,"Hacker Guccifer 2.0 Says Election Could Be Rigged, Promises to Monitor 'from Inside'",['REAL']
3267,Presumptive Nominee? Trump Indiana Win Creates Big Challenge to Unite Party,['REAL']
3268,Is the Hillary email scandal Watergate all over again?,['REAL']
3269,Do Britain’s gunless bobbies provide answers for America’s police?,['REAL']
3270,Top EU Official Disputes That Trump Could Upend Iran Nuclear Deal,['FAKE']
3271,Another 4.6-Magnitude Tremor Hits Central Italy After Two Earthquakes,['REAL']
3272,Christie is wrong. Vaccination is not a personal decision. It's a social obligation.,['REAL']
3273,Steve Case: Why I’m voting for Hillary Clinton,['REAL']
3274,Comment on Unprecedented letter from Chair of Joint Chiefs suggests U.S. military does not want a President Hillary by joworth,['REAL']
3275,Israel Tracked ‘Anti-Government’ Journalists On Facebook,['REAL']
3276,Newt Says GOP Women Are Actually Thanking Him for Calling Out Megyn Kelly on ‘Sex Obsession’,['REAL']
3277,An Admittedly Ingenious Low,['REAL']
3278,Week of Donald Trump-Hillary Clinton feud a taste of things to come,['FAKE']
3279,Trump calls for charges against Clinton after FBI interview in email investigation,['FAKE']
3280,Teenager ‘enamored with ISIS’ in court over ‘viable device’ found on London Underground,['REAL']
3281,How To Talk To Your Child About Death - The Onion - America's Finest News Source,['FAKE']
3282,Busted: Bill Recorded Telling Mistress To Deny That Clintons Helped Her Get A State Job,['FAKE']
3283,BREAKING: U.S. And Russian Jets Almost Collide Over Syria,['FAKE']
3284,"Cruz takes all 14 delegates at Wyoming GOP convention, NY primary next",['REAL']
3285,Think Indiana is bad? It's legal to deny service to gay and lesbian people in 29 states.,['REAL']
3286,Crossing the Acheron: Back to Vietnam,['FAKE']
3287,"Before leak, NSA mulled ending phone program",['REAL']
3288,“America has lost” in the Philippines,['REAL']
3289,Report: Solar industry added jobs 20 times faster than the national average last year,['REAL']
3290,The teachable moment of Saudi Arabia’s economic threat against the United States,['FAKE']
3291,What Are Saponins? Discovering Their Health Benefits,['REAL']
3292,This astonishing chart shows how moderate Republicans are an endangered species,['REAL']
3293,Why the Democrats Keep Losing the Congress,['REAL']
3294,Will Barack Obama Delay Or Suspend The Election If Hillary Is Forced Out By The New FBI Email Investigation?,['FAKE']
3295,The wingnut myth that refuses to die: The one simple reason why there’s no “liberal media conspiracy”,['FAKE']
3296,LEAKED BOMBSHELL: The Shocking Truth About Hillary That Huma Abedin Has Concealed For Years,['FAKE']
3297,Bombshell: 2006 audio of Hillary Clinton proposing rigging Palestine election,['FAKE']
3298,Dems’ scary electoral future: Why the progressive sales pitch is getting harder,['FAKE']
3299,Chinese Immigrants Demand Protection from Paris Muggers,['FAKE']
3300,Transylvania Recalls Melania Trump While Movement To Deport Her Gains Steam,['REAL']
3301,OnPolitics | 's politics blog,['FAKE']
3302,NYC Democratic Election Commissioner: “They Bus People Around to Vote”,['REAL']
3303,"Poll: With 2016 approaching, Clinton maintains advantages",['FAKE']
3304,"Facebook is full of fake news stories. On Election Day, don’t fall for them.",['FAKE']
3305,Electric Floors Could Generate Renewable Energy From Walking,['REAL']
3306,Kind Samaritan Pays Off All Overdue Lunch Fees At Hometown Elementary School,['REAL']
3307,"Why now, John Kasich?",['REAL']
3308,New Heavy-Duty Voting Machine Allows Americans To Take Out Frustration On It Before Casting Ballot - The Onion - America's Finest News Source,['REAL']
3309,House approves Syrian refugees bill,['REAL']
3310,Round 2: GOP rivals try to ding Trump at debate – front-runner hits back,['REAL']
3311,Hillary admits creation of Mujahedin plague,['REAL']
3312,Russia prevented Spain from diplomatical conflict denying its proposal,['FAKE']
3313,Get Ready For A Likely Market Crash After Election [Video w/ Transcript],['REAL']
3314,When white nationalists show up to 'monitor' the polls,['FAKE']
3315,Michelle Obama Deletes Hillary Clinton From Twitter,['REAL']
3316,DAPL Protesters Proven Right as Largest Gas Pipeline in U.S. Experiences Massive and Deadly Explosion,['FAKE']
3317,Jeb Bush Attacks Obama Administration For Failing 'Easy Calls' On Religious Freedom,['REAL']
3318,US Insiders  Not Russia  Leaked Clinton Emails,['FAKE']
3319,Iraq ‘Ready For War’ With Turkey Over Who Should Control Mosul After Isis,['FAKE']
3320,Trump voter listens carefully to call for national unity then sets up Aryan website,['FAKE']
3321,NOT KIDDING: Colleges Give Students “Safe Spaces” To Cry Over Trump Win…Threaten Students Over Pro-Trump “Chalkings”,['FAKE']
3322,"Ferguson, N. Charleston: 2 police killings, 2 outcomes",['REAL']
3323,"Uber Drivers Found To Discriminate By Gender, Race - The Onion - America's Finest News Source",['REAL']
3324,Senate GOP prepared to replace Obamacare subsidies,['REAL']
3325,Putin Dedicates Christian Statue to Prince Vladimir,['REAL']
3326,Newt Gingrich goes berserk when Fox News Megyn Kelly referred to Trump as a sexual predator,['FAKE']
3327,Why Sprott Believes Gold Bullion Is A Mandatory Portfolio Asset,['REAL']
3328,Let’s Be Clear—A Vote for Warmonger Hillary Clinton Is a Vote for World War 3,['FAKE']
3329,Twitter Users DESTROY Clinton Puppet James Comey #ComeyResign – TruthFeed,['FAKE']
3330,Trump says GOP opposition to him 'taking advantage of our country',['FAKE']
3331,GOP voters want an apocalypse: The truth about Trump & Carson’s success,['REAL']
3332,EWAO Hubble has just spotted mysterious 'plasma balls' of unknown origin,['REAL']
3333,Donald Trump's lost month in Iowa,['REAL']
3334,Hillary Helped Chelsea’s Friend With VISA Issues Within 2 Hours,['REAL']
3335,"From downed Russian jet, hard lessons about destroying Islamic State",['REAL']
3336,Webb rips Clinton's State record as he mulls independent White House bid,['FAKE']
3337,JOHNSON & JOHNSON ORDERED TO PAY $70 MILLION TO CALIFORNIA WOMAN FOR CANCER-LINKED BABY POWDER,['FAKE']
3338,Who's Got the Best Chance against Clinton? It's Not Who You Think…,['REAL']
3339,"Rubio: Obama's diplomacy with dictators threatens America's safety, security",['REAL']
3340,The Daily 202: Clinton and Trump cave to pressure,['FAKE']
3341,"Inside the Invisible Government: War, Propaganda, Clinton & Trump",['FAKE']
3342,"Former GOP Congressman Goes Full Trump, Encourages Armed Revolt If Clinton Wins",['FAKE']
3343,"For young black activists, an urgent task: Persuading peers to vote",['FAKE']
3344,Peter Brimelow On With Steve Curtis At 8:05 Eastern,['REAL']
3345,Marco Rubio’s big gamble,['FAKE']
3346,Donald Trump's year of tweeting dangerously,['REAL']
3347,Coalition Nations Seek to Put North Korea in a Vise,['REAL']
3348,National Review disses Donald Trump: Why the magazine's plan won't work,['REAL']
3349,Hillary Clinton's 'Delegate Hell',['FAKE']
3350,Thomas Frank Explores Whether Hillary Clinton and the Democratic Party Will Address Inequality,['REAL']
3351,Congress likely to blow budget deadline,['REAL']
3352,Ukraine Withdraws Forces After Fight Over Strategic City,['REAL']
3353,6 Myths That Men Believe About Southeast Asia,['REAL']
3354,What happened in this election?,['REAL']
3355,Top university stole millions from taxpayers by faking global warming research,['REAL']
3356,No charges after new review of Hillary Clinton emails – FBI director,['FAKE']
3357,"Playing the “rigged” card: Trump, Jones and other conspiracy mongers must look within the GOP for the legit scandals",['REAL']
3358,“Brexit means Clusterfuck” confirms Prime Minister,['REAL']
3359,Why Netanyahu is confronting the White House,['FAKE']
3360,‘Ignored’ voter to become ‘absolutely shafted’ voter,['REAL']
3361,Hillary Reboots ‘Vast Right-Wing Conspiracy’ Playbook,['FAKE']
3362,"GOP Leaders: Donald Trump, Paul Ryan Meeting 'Critical'",['FAKE']
3363,Can U.S. Elections Really Be Stolen? Yes      : Information Clearing House - ICH,['FAKE']
3364,Obamacare group slashes staff,['REAL']
3365,Obama Admits to Rigged Elections back in 2008,['REAL']
3366,Alien Insects Capture In UK,['FAKE']
3367,"Hesston, Kansas, mass shooting: what we know",['REAL']
3368,Janet Yellen won't say when interest rates will rise because she doesn't know,['REAL']
3369,"Actually, many Trump voters are in one basket and it’s both racist and economically frustrated",['FAKE']
3370,EWAO Stephen Hawking Warns: STOP Searching for Aliens before its TOO LATE,['FAKE']
3371,Chinese may become Russia’s second largest ethnic population by 2050 | Russia & India Report,['FAKE']
3372,Clinton Cries Racism Tagging Trump with KKK; Trump Says 'She Lies',['FAKE']
3373,There's Something O'Reilly Trusts Even Less Than Iran,['REAL']
3374,"Meet the Neocons, 9/11 Criminals and Goldman Bankers On Team Trump : The Corbett Report",['FAKE']
3375,This Times newspaper correction is amusing,['REAL']
3376,Obama vowed to be the healer-in-chief. He never made the effort - The Boston Globe,['FAKE']
3377,"6 neo-Nazis arrested in Motorola assassination case, SBU plot exposed - Fort Russ",['REAL']
3378,Clinton campaign: WikiLeaks hack gets ‘closer and closer to the Trump campaign’,['REAL']
3379,Did Hillary Insult Sanderistas as ‘Basement Dwellers’? No—Just the Opposite,['REAL']
3380,Packer to lose more money as Carey wants back-out fee,['REAL']
3381,Assange: Clinton Campaign Tried To Hack WikiLeaks,['FAKE']
3382,"Paul: Laws on sexuality could be more ‘neutral,’ but all should be protected",['REAL']
3383,What to watch in Tuesday's primaries,['REAL']
3384,GOP senators demand answers over disclosure of mission to oust ISIS from Mosul,['FAKE']
3385,Comment on WATCH: Human Rights Activists Are Targeting The China Dog Meat Festival by information security architect,['REAL']
3386,Why Has Putin Pointed Russia's SATAN Nukes at the US? | Silver Doctors,['FAKE']
3387,ELECTION DAY QUESTION: Do You Want To Glow In The Dark?,['REAL']
3388,"Trump's economic team has a lot of billionaires, very few economic experts",['REAL']
3389,Family issues weigh heaviest on Biden as he considers a 2016 campaign,['REAL']
3390,Constitutional Law Expert: Comey Did NOT Violate Law By Announcing Email Investigation,['FAKE']
3391,Democratic candidates exhibit a new ferocity in last debate before N.H. vote,['REAL']
3392,Can Trump Save America Like Putin Saved Russia? — The Saker,['FAKE']
3393,5 takeaways from the New York primary,['REAL']
3394,NATO Confirms Major Troop Buildup In Eastern Europe,['REAL']
3395,Gary Johnson and Bill Weld Shift Focus to Answering Questions Outside of Debates,['FAKE']
3396,"Ryan Endorses Trump, Trump Crushes Ryan’s Dreams",['FAKE']
3397,The reinvention of Mitt Romney,['REAL']
3398,Has family guy gone nuts?,['FAKE']
3399,Donald Trump is really going to be the nominee. This is actually happening.,['REAL']
3400,Political polarization is getting worse. Everywhere.,['FAKE']
3401,Rubio Goes From Robot to Terminator Against Donald Trump,['FAKE']
3402,Destruction of Walk Of Fame star leaves Donald Trump down to his last six Horcruxes,['REAL']
3403,"Nobody Won the VP Debate, Least of All the American Electorate",['REAL']
3404,Fox News Eats Its Own,['REAL']
3405,"Exchange of equipment, arms & experience: Large-scale joint NATO drills held in Romania",['REAL']
3406,"New math: Where Trump, Clinton stand after primary victories",['FAKE']
3407,What do the protesters believe they are protesting? | OffGuardian,['REAL']
3408,Donald Trump Bans 'Washington Post' From Campaign Events,['REAL']
3409,Debate over the Cleveland Indians’ Mascot,['REAL']
3410,Senate Debate Reveals Absurd Level Of Trade Deal Secrecy,['REAL']
3411,ISLAM NOT WELCOME: Obama just got TERRIBLE NEWS – THIS could END his MUSLIM “REFUGEE” Program… FOREVER!,['FAKE']
3412,McConnell: Trump's Muslim ban wouldn't pass the Senate,['FAKE']
3413,Putin Warns “US Has Pushed Russia Back Into Nuclear Arms Race”,['REAL']
3414,Israel Refuses Participation In Paris Peace Conference,['FAKE']
3415,"Obama nominates Merrick Garland to Supreme Court, sets up Senate showdown",['REAL']
3416,‘Like Asking if You’ll Stop Beating Your Wife’: Saudi Ambassador to US Dodges Yemen Cluster Bomb Question - American Herald Tribune,['FAKE']
3417,National Attention On Ayotte - Hassan (*NH) Senate Race,['REAL']
3418,Trump has lit a fire. Can it be contained?,['REAL']
3419,Energy Update – Super High Geomagnetic Solar Winds,['REAL']
3420,Family history hounds Jeb Bush on campaign trail,['REAL']
3421,Donors to G.O.P. Candidates: You’re on Your Own,['REAL']
3422,What's NaNoWriMo? Your Story. 30 Days. Try it.,['REAL']
3423,Investors Intelligence Says Here Is The Key To A Turnaround In Gold & Silver!,['REAL']
3424,Allowing Refugees in US an Open Door to Terror?,['FAKE']
3425,The Loosening Grip,['REAL']
3426,"Holder: Ferguson shooter 'disgusting,' 'punk'",['REAL']
3427,‘Are We Next?’,['FAKE']
3428,Reductress » This Little Girl’s Mind-Blowing Protest Speech Is Everything Her Mother Told Her to Say,['REAL']
3429,Gay Rights Will Continue to Divide Republicans: Albert R. Hunt,['FAKE']
3430,Love Trumps Hate: GoFundMe To Rebuild Church Torched By Trump Supporter SHATTERS Fundraising Records,['FAKE']
3431,Jake Tapper: Where were U.S. leaders in Paris march?,['REAL']
3432,Hillary Campaign Launching Attacks on the FBI,['REAL']
3433,Report: Trump Used Foundation Money to Launch Presidential Campaign,['FAKE']
3434,"Republicans start small on ObamaCare, cross fingers for court intervention",['FAKE']
3435,Don’t Despair: Why This Election Is Our Greatest Blessing,['REAL']
3436,Re: It Is Now Mathematically Impossible To Pay Off The U.S. National Debt,['REAL']
3437,Trump relents after withholding medical records,['FAKE']
3438,"President Obama Gets Real, Not Revenge, On Republicans",['REAL']
3439,We can't reward Hillary Clinton with the White House for breaking all the rules,['FAKE']
3440,Hillary accepts the nomination: A bold speech for a singular moment in American history,['REAL']
3441,ECB policymakers tout December stimulus extension,['REAL']
3442,Here’s How Goldman Sachs Lays People Off | Financial Markets,['REAL']
3443,George P. Bush says father Jeb Bush is ‘seriously considering’ 2016 run,['FAKE']
3444,Ben Carson’s harsh spotlight: An unfit candidate struggles under intense scrutiny,['FAKE']
3445,How Hedonistic Game Became The Gateway To Virtuous Truths,['REAL']
3446,Rachel Dolezal's brother: She's 'making up more lies',['REAL']
3447,Transforming hope into reality for patients of drug-resistant TB,['FAKE']
3448,Court ruling on NSA spying splits 2016 field,['REAL']
3449,The Battle at UNESCO,['REAL']
3450,"Rubio shifts tactics; Trump sticks to themes, seeks unity at subdued GOP debate",['FAKE']
3451,Poll: 6 in 10 Back Renewal of NSA Data Collection,['REAL']
3452,Baltimore in flames: senseless,['REAL']
3453,"In Nevada caucuses, Trump gets a third straight win",['REAL']
3454,How Ted Cruz outfoxed Donald Trump in Iowa,['FAKE']
3455,"Stronger together? Yes, Mrs. Clinton, but what does 'together' really mean?",['REAL']
3456,:,['REAL']
3457,Is This What You Think They Would Look Like? Supposed Pictures of Real Extraterrestrials,['REAL']
3458,"Rep. Jason Chaffetz launches bid for House speaker, shaking up GOP leadership race",['REAL']
3459,Hillary Clinton showed us a glimpse of her soul at Benghazi hearings. It was chilling,['REAL']
3460,Orlando: The mainstream media serves up a false narrative about terror attack,['FAKE']
3461,"Jeb Bush Smoked Marijuana, Bullied Other Students In High School",['REAL']
3462,Ted Cruz says motivating conservatives is key to winning White House,['REAL']
3463,Netanyahu — Flanked by Boehner — Calls for 'Better Deal' with Iran,['REAL']
3464,What Is At Stake In The Election,['FAKE']
3465,Inside the swing-state playbooks,['REAL']
3466,Top 10 toxins that are poisoning your kids,['REAL']
3467,Even Doctors Are Surprised: This Recipe Renews The Knees And Joints!,['REAL']
3468,A suburban tide against Trump could sink his election bid,['FAKE']
3469,Anonymous Released Video Exposing Huma Abedin Days Before FBI Announcement,['FAKE']
3470,Hillary Reveals Her Pick for Secretary of State – This Woman CANNOT be Elected!,['REAL']
3471,Open carry comes to Texas: Why the Lone Star state will be safer in 2016,['FAKE']
3472,The Jeb Bush Health Plan: Five Ways It Differs From What Obama's Done,['REAL']
3473,New Player in the ISIS War: Christian Gazillionaire Foster Friess,['FAKE']
3474,"CNN Fired Donna Brazile 2 Weeks Ago, Made It Public Now After Wikileaks Revelation",['FAKE']
3475,Reduce Nurse Burnout by Treating Nurses as Well as We Treat Patients,['FAKE']
3476,Boehner takes revenge,['REAL']
3477,How Asia trade deal could make or break Obama's foreign policy vision (+video),['REAL']
3478,Suspects In Paris Magazine Attack Killed; Market Gunman And 4 Hostages Also Dead,['REAL']
3479,FBI Plan B fails: Clinton to be next president,['FAKE']
3480,How U.S. Schools Can Improve Math Education - The Onion - America's Finest News Source,['REAL']
3481,Why riots happen in places like Baltimore,['REAL']
3482,"Re: Don’t CLICK that, stupid! Is this email from March 2016 where #PodestaEmails21 and others started?",['REAL']
